Datetime,Heating Demand (kWh),Cooling Demand (kWh),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Jan-19 08:00:00,401.3186101,493.3528703,440,8321
2006-Jan-19 09:00:00,378.0116015,496.5875743,441,8320
2006-Jan-19 10:00:00,265.5666766,499.3195296,442,8319
2006-Jan-19 11:00:00,256.8015351,500.6356833,443,8318
2006-Jan-19 12:00:00,341.1797858,501.3241604,444,8317
2006-Jan-19 13:00:00,266.0962648,501.841174,445,8316
2006-Jan-19 14:00:00,295.9667429,502.6162359,446,8315
2006-Jan-19 15:00:00,196.4404869,504.3409523,447,8314
2006-Jan-19 16:00:00,201.4962713,505.3601038,448,8313
2006-Jan-19 17:00:00,359.7231053,506.5642255,449,8312
2006-Jan-19 18:00:00,613.8482581,505.2701207,450,8311
2006-Jan-19 19:00:00,737.0718824,502.5171523,451,8310
2006-Jan-19 20:00:00,535.1018298,500.5276208,452,8309
2006-Jan-19 21:00:00,343.3772682,499.2619853,453,8308
2006-Jan-19 22:00:00,354.0025092,498.5987232,454,8307
2006-Jan-19 23:00:00,6.052365078,497.8604645,455,8306
2006-Jan-20 00:00:00,13.72277674,495.8614536,456,8305
2006-Jan-20 01:00:00,13.08600126,494.7052162,457,8304
2006-Jan-20 02:00:00,42.63633832,494.3868556,458,8303
2006-Jan-20 03:00:00,40.53515039,493.0264047,459,8302
2006-Jan-20 04:00:00,38.18239342,492.4611879,460,8301
2006-Jan-20 05:00:00,264.0866253,492.4157238,461,8300
2006-Jan-20 06:00:00,390.8594635,470.79989,462,8299
2006-Jan-20 07:00:00,568.0081191,497.300014,463,8298
2006-Jan-20 08:00:00,579.2894351,495.9035504,464,8297
2006-Jan-20 09:00:00,458.8250131,497.6704696,465,8296
2006-Jan-20 10:00:00,448.8629988,500.1925482,466,8295
2006-Jan-20 11:00:00,289.7497996,501.2217118,467,8294
2006-Jan-20 12:00:00,375.2482634,501.7555717,468,8293
2006-Jan-20 13:00:00,207.7845087,501.854386,469,8292
2006-Jan-20 14:00:00,269.4450991,502.4492642,470,8291
2006-Jan-20 15:00:00,272.2442426,503.1721611,471,8290
2006-Jan-20 16:00:00,221.1266495,503.7901862,472,8289
2006-Jan-20 17:00:00,329.0034235,503.8651056,473,8288
2006-Jan-20 18:00:00,624.2433255,502.3300418,474,8287
2006-Jan-20 19:00:00,603.1623667,500.9453206,475,8286
2006-Jan-20 20:00:00,632.7283726,499.5671652,476,8285
2006-Jan-20 21:00:00,538.2514585,498.4971549,477,8284
2006-Jan-20 22:00:00,402.5913263,668.4089967,478,8283
2006-Jan-20 23:00:00,4.872891987,496.9694162,479,8282
2006-Jan-21 00:00:00,7.462707567,496.2283861,480,8281
2006-Jan-21 01:00:00,9.208850533,494.4085833,481,8280
2006-Jan-21 02:00:00,6.769624938,493.3323884,482,8279
2006-Jan-21 03:00:00,10.78767594,492.9090171,483,8278
2006-Jan-21 04:00:00,7.955931676,492.4635081,484,8277
2006-Jan-21 05:00:00,189.4236177,492.0689642,485,8276
2006-Jan-21 06:00:00,324.0562462,470.0420358,486,8275
2006-Jan-21 07:00:00,484.3890913,496.744987,487,8274
2006-Jan-21 08:00:00,841.5706237,494.0560959,488,8273
2006-Jan-21 09:00:00,735.5250075,494.0800328,489,8272
2006-Jan-21 10:00:00,612.1904752,494.7899066,490,8271
2006-Jan-21 11:00:00,518.4788328,495.3824367,491,8270
2006-Jan-21 12:00:00,208.3564949,650.9984362,492,8269
2006-Jan-21 13:00:00,227.2697438,648.9695552,493,8268
2006-Jan-21 14:00:00,346.0534017,654.229847,494,8267
2006-Jan-21 15:00:00,193.5095184,494.9845341,495,8266
2006-Jan-21 16:00:00,195.7093953,494.9140381,496,8265
2006-Jan-21 17:00:00,235.5783001,494.5993716,497,8264
2006-Jan-21 18:00:00,383.7172706,494.6583347,498,8263
2006-Jan-21 19:00:00,6.81787483,492.9837076,499,8262
2006-Jan-21 20:00:00,7.505148083,491.3063349,500,8261
2006-Jan-21 21:00:00,9.496498382,490.6648207,501,8260
2006-Jan-21 22:00:00,12.33104562,490.0499296,502,8259
2006-Jan-21 23:00:00,11.68655604,489.399322,503,8258
2006-Jan-22 00:00:00,13.01183766,488.7548547,504,8257
2006-Jan-22 01:00:00,11.84950781,488.0074592,505,8256
2006-Jan-22 02:00:00,21.76007986,487.2996602,506,8255
2006-Jan-22 03:00:00,25.93459637,486.5377586,507,8254
2006-Jan-22 04:00:00,38.47821701,485.8688533,508,8253
2006-Jan-22 05:00:00,42.44276866,485.2133809,509,8252
2006-Jan-22 06:00:00,71.39464559,484.50012,510,8251
2006-Jan-22 07:00:00,62.96082088,483.812838,511,8250
2006-Jan-22 08:00:00,40.14516969,458.4541586,512,8249
2006-Jan-22 09:00:00,11.31409051,489.1707949,513,8248
2006-Jan-22 10:00:00,8.930569012,487.6169608,514,8247
2006-Jan-22 11:00:00,7.161645462,485.6437472,515,8246
2006-Jan-22 12:00:00,8.534043625,484.8577631,516,8245
2006-Jan-22 13:00:00,8.074002075,485.2336582,517,8244
2006-Jan-22 14:00:00,10.76926592,485.7872276,518,8243
2006-Jan-22 15:00:00,10.81684884,488.5919164,519,8242
2006-Jan-22 16:00:00,10.93333386,491.3896574,520,8241
2006-Jan-22 17:00:00,9.9611582,495.6444,521,8240
2006-Jan-22 18:00:00,11.46943614,496.4230767,522,8239
2006-Jan-22 19:00:00,19.83538606,494.8023945,523,8238
2006-Jan-22 20:00:00,44.58967738,492.9593305,524,8237
2006-Jan-22 21:00:00,45.0385441,490.0843661,525,8236
2006-Jan-22 22:00:00,75.1553117,488.4067075,526,8235
2006-Jan-22 23:00:00,76.26876429,487.1408895,527,8234
2006-Jan-23 00:00:00,121.3235577,486.2453894,528,8233
2006-Jan-23 01:00:00,129.36807,485.6112169,529,8232
2006-Jan-23 02:00:00,176.9983435,485.0565277,530,8231
2006-Jan-23 03:00:00,129.4896944,484.6875354,531,8230
2006-Jan-23 04:00:00,130.1298007,484.1128172,532,8229
2006-Jan-23 05:00:00,269.1984403,483.2748907,533,8228
2006-Jan-23 06:00:00,528.115406,482.7160646,534,8227
2006-Jan-23 07:00:00,735.5579906,482.4903939,535,8226
2006-Jan-23 08:00:00,690.4310845,484.8618423,536,8225
2006-Jan-23 09:00:00,500.1252217,500.7041919,537,8224
2006-Jan-23 10:00:00,437.3737876,493.5529387,538,8223
2006-Jan-23 11:00:00,248.2617294,495.4455439,539,8222
2006-Jan-23 12:00:00,183.8664864,528.9592145,540,8221
2006-Jan-23 13:00:00,186.2720083,612.0366559,541,8220
2006-Jan-23 14:00:00,135.074678,700.0395728,542,8219
2006-Jan-23 15:00:00,148.4959282,731.6116268,543,8218
2006-Jan-23 16:00:00,162.6498938,737.843471,544,8217
2006-Jan-23 17:00:00,382.2288989,658.7429961,545,8216
2006-Jan-23 18:00:00,649.7934711,570.9990487,546,8215
2006-Jan-23 19:00:00,334.747984,524.8008384,547,8214
2006-Jan-23 20:00:00,358.1570842,499.2637459,548,8213
2006-Jan-23 21:00:00,395.9594631,497.0905713,549,8212
2006-Jan-23 22:00:00,443.7556391,496.092381,550,8211
2006-Jan-23 23:00:00,9.743922139,495.0385685,551,8210
2006-Jan-24 00:00:00,39.35937548,494.5139876,552,8209
2006-Jan-24 01:00:00,62.81086134,494.4271516,553,8208
2006-Jan-24 02:00:00,47.64589818,494.3862408,554,8207
2006-Jan-24 03:00:00,46.46118807,494.1829842,555,8206
2006-Jan-24 04:00:00,108.7377264,493.9806382,556,8205
2006-Jan-24 05:00:00,274.8788375,498.8111188,557,8204
2006-Jan-24 06:00:00,564.9921043,473.6152649,558,8203
2006-Jan-24 07:00:00,619.2684383,541.4137636,559,8202
2006-Jan-24 08:00:00,670.6766575,560.3976529,560,8201
2006-Jan-24 09:00:00,485.6995003,587.5636293,561,8200
2006-Jan-24 10:00:00,440.887726,650.0213372,562,8199
2006-Jan-24 11:00:00,380.4354455,832.7180572,563,8198
2006-Jan-24 12:00:00,419.1269267,995.7565733,564,8197
2006-Jan-24 13:00:00,356.6366056,947.6045779,565,8196
2006-Jan-24 14:00:00,408.6977532,1187.415552,566,8195
2006-Jan-24 15:00:00,439.5604601,1223.411564,567,8194
2006-Jan-24 16:00:00,320.5508665,1340.470035,568,8193
2006-Jan-24 17:00:00,428.245722,1375.699202,569,8192
2006-Jan-24 18:00:00,388.885909,895.6646227,570,8191
2006-Jan-24 19:00:00,427.1872551,768.9542423,571,8190
2006-Jan-24 20:00:00,435.2910869,695.4228246,572,8189
2006-Jan-24 21:00:00,461.9020909,676.8566667,573,8188
2006-Jan-24 22:00:00,471.9924315,617.7865944,574,8187
2006-Jan-24 23:00:00,8.866514699,524.6190741,575,8186
2006-Jan-25 00:00:00,16.02567492,496.730803,576,8185
2006-Jan-25 01:00:00,36.1356454,496.991176,577,8184
2006-Jan-25 02:00:00,59.03150157,496.0577482,578,8183
2006-Jan-25 03:00:00,54.43466648,495.1826585,579,8182
2006-Jan-25 04:00:00,60.84397239,494.8297146,580,8181
2006-Jan-25 05:00:00,288.4785372,494.3304992,581,8180
2006-Jan-25 06:00:00,546.7376995,493.8571453,582,8179
2006-Jan-25 07:00:00,623.4446551,493.4001543,583,8178
2006-Jan-25 08:00:00,671.4600894,538.039344,584,8177
2006-Jan-25 09:00:00,428.5708969,497.1319012,585,8176
2006-Jan-25 10:00:00,353.4856035,499.3308991,586,8175
2006-Jan-25 11:00:00,418.8037509,500.6425831,587,8174
2006-Jan-25 12:00:00,441.5401854,501.5170273,588,8173
2006-Jan-25 13:00:00,512.4772867,504.243242,589,8172
2006-Jan-25 14:00:00,322.0865277,626.0875206,590,8171
2006-Jan-25 15:00:00,319.3611581,757.5110057,591,8170
2006-Jan-25 16:00:00,190.3006585,769.6566299,592,8169
2006-Jan-25 17:00:00,264.6997393,751.2896428,593,8168
2006-Jan-25 18:00:00,551.6637207,534.3963159,594,8167
2006-Jan-25 19:00:00,354.5392187,507.7777442,595,8166
2006-Jan-25 20:00:00,396.884173,503.9585571,596,8165
2006-Jan-25 21:00:00,437.4082294,501.3599644,597,8164
2006-Jan-25 22:00:00,454.2682217,499.8954983,598,8163
2006-Jan-25 23:00:00,5.662894134,498.9815454,599,8162
2006-Jan-26 00:00:00,12.55797815,497.3445722,600,8161
2006-Jan-26 01:00:00,10.37343917,496.4982926,601,8160
2006-Jan-26 02:00:00,48.45998905,495.1253583,602,8159
2006-Jan-26 03:00:00,66.16403266,494.5789797,603,8158
2006-Jan-26 04:00:00,73.46752067,494.3554319,604,8157
2006-Jan-26 05:00:00,309.4213315,494.2596222,605,8156
2006-Jan-26 06:00:00,445.3648231,472.126401,606,8155
2006-Jan-26 07:00:00,628.3197667,498.5636417,607,8154
2006-Jan-26 08:00:00,1201.3546,587.8154182,608,8153
2006-Jan-26 09:00:00,608.3427656,498.3536039,609,8152
2006-Jan-26 10:00:00,373.5263808,500.1694893,610,8151
2006-Jan-26 11:00:00,423.9742717,506.2571249,611,8150
2006-Jan-26 12:00:00,421.8738137,699.3263903,612,8149
2006-Jan-26 13:00:00,393.8985262,798.0072257,613,8148
2006-Jan-26 14:00:00,355.4691564,944.5531818,614,8147
2006-Jan-26 15:00:00,443.2825542,1023.425563,615,8146
2006-Jan-26 16:00:00,460.3286182,1059.756386,616,8145
2006-Jan-26 17:00:00,498.3809133,951.9382977,617,8144
2006-Jan-26 18:00:00,382.1542109,667.0051082,618,8143
2006-Jan-26 19:00:00,431.3193543,510.7440436,619,8142
2006-Jan-26 20:00:00,445.0838967,506.4660013,620,8141
2006-Jan-26 21:00:00,485.3826984,503.0488984,621,8140
2006-Jan-26 22:00:00,518.2587735,501.3595012,622,8139
2006-Jan-26 23:00:00,5.809488773,500.0453171,623,8138
2006-Jan-27 00:00:00,12.05420383,498.6821828,624,8137
2006-Jan-27 01:00:00,19.88944679,498.4644595,625,8136
2006-Jan-27 02:00:00,53.68109584,497.2297357,626,8135
2006-Jan-27 03:00:00,104.0710347,496.6854348,627,8134
2006-Jan-27 04:00:00,111.3001779,495.535976,628,8133
2006-Jan-27 05:00:00,361.2851896,495.1824073,629,8132
2006-Jan-27 06:00:00,460.8365188,473.7584809,630,8131
2006-Jan-27 07:00:00,680.7118809,500.2728606,631,8130
2006-Jan-27 08:00:00,1278.761143,498.4857563,632,8129
2006-Jan-27 09:00:00,1014.662513,498.9394787,633,8128
2006-Jan-27 10:00:00,532.3087083,604.2897063,634,8127
2006-Jan-27 11:00:00,383.3595291,778.6518233,635,8126
2006-Jan-27 12:00:00,382.2844671,981.5012272,636,8125
2006-Jan-27 13:00:00,360.249953,1063.776513,637,8124
2006-Jan-27 14:00:00,371.2947473,1237.905127,638,8123
2006-Jan-27 15:00:00,292.2338026,1344.420757,639,8122
2006-Jan-27 16:00:00,346.6790711,1399.846644,640,8121
2006-Jan-27 17:00:00,366.5923887,1306.901282,641,8120
2006-Jan-27 18:00:00,720.7299701,880.6599938,642,8119
2006-Jan-27 19:00:00,358.1379685,702.9454602,643,8118
2006-Jan-27 20:00:00,368.3914846,591.511395,644,8117
2006-Jan-27 21:00:00,390.6190277,632.7072589,645,8116
2006-Jan-27 22:00:00,405.2310642,585.1134162,646,8115
2006-Jan-27 23:00:00,4.896896305,512.5342275,647,8114
2006-Jan-28 00:00:00,9.160782895,499.0512037,648,8113
2006-Jan-28 01:00:00,7.625173259,499.1450972,649,8112
2006-Jan-28 02:00:00,13.48004962,497.8265191,650,8111
2006-Jan-28 03:00:00,14.25480112,497.6224867,651,8110
2006-Jan-28 04:00:00,38.24257833,496.3609142,652,8109
2006-Jan-28 05:00:00,213.3758716,496.4100336,653,8108
2006-Jan-28 06:00:00,444.2399719,476.2040411,654,8107
2006-Jan-28 07:00:00,532.1693053,559.2544861,655,8106
2006-Jan-28 08:00:00,566.9952377,553.9634073,656,8105
2006-Jan-28 09:00:00,493.5222629,658.6619298,657,8104
2006-Jan-28 10:00:00,417.391422,769.2701316,658,8103
2006-Jan-28 11:00:00,526.2158576,965.0571888,659,8102
2006-Jan-28 12:00:00,631.2879945,1039.262193,660,8101
2006-Jan-28 13:00:00,499.5604514,1017.840459,661,8100
2006-Jan-28 14:00:00,549.6708825,1076.34353,662,8099
2006-Jan-28 15:00:00,344.59209,1076.155911,663,8098
2006-Jan-28 16:00:00,528.6954975,1033.453669,664,8097
2006-Jan-28 17:00:00,464.1112359,987.7521816,665,8096
2006-Jan-28 18:00:00,350.4105195,952.2006515,666,8095
2006-Jan-28 19:00:00,8.1983532,547.3567549,667,8094
2006-Jan-28 20:00:00,9.574750979,499.6102179,668,8093
2006-Jan-28 21:00:00,12.90397325,549.0226169,669,8092
2006-Jan-28 22:00:00,21.04805974,676.1586673,670,8091
2006-Jan-28 23:00:00,29.45845762,545.7453642,671,8090
2006-Jan-29 00:00:00,23.94789064,498.0637884,672,8089
2006-Jan-29 01:00:00,32.20949806,543.0710019,673,8088
2006-Jan-29 02:00:00,30.27207405,553.4088539,674,8087
2006-Jan-29 03:00:00,50.13613607,541.1344429,675,8086
2006-Jan-29 04:00:00,51.22301135,498.1833429,676,8085
2006-Jan-29 05:00:00,79.15401939,538.1161088,677,8084
2006-Jan-29 06:00:00,54.50970459,661.7749699,678,8083
2006-Jan-29 07:00:00,84.51543048,531.1706924,679,8082
2006-Jan-29 08:00:00,57.24638016,477.2983213,680,8081
2006-Jan-29 09:00:00,55.4698272,866.530384,681,8080
2006-Jan-29 10:00:00,15.16815631,499.5356219,682,8079
2006-Jan-29 11:00:00,11.52980646,1039.429823,683,8078
2006-Jan-29 12:00:00,11.58061239,498.6049545,684,8077
2006-Jan-29 13:00:00,9.720186282,1097.367515,685,8076
2006-Jan-29 14:00:00,11.35291324,500.234266,686,8075
2006-Jan-29 15:00:00,8.635818227,1230.975011,687,8074
2006-Jan-29 16:00:00,6.682281836,505.2178631,688,8073
2006-Jan-29 17:00:00,8.621067042,1112.859536,689,8072
2006-Jan-29 18:00:00,8.890631559,506.7346301,690,8071
2006-Jan-29 19:00:00,26.73118,981.9817457,691,8070
2006-Jan-29 20:00:00,42.36968823,502.4377347,692,8069
2006-Jan-29 21:00:00,63.03037776,553.1764745,693,8068
2006-Jan-29 22:00:00,55.94902724,501.7753182,694,8067
2006-Jan-29 23:00:00,64.6741927,749.1394175,695,8066
2006-Jan-30 00:00:00,93.52034606,500.1317923,696,8065
2006-Jan-30 01:00:00,128.9086794,641.1362578,697,8064
2006-Jan-30 02:00:00,109.4832414,498.8131963,698,8063
2006-Jan-30 03:00:00,138.4704983,535.9362637,699,8062
2006-Jan-30 04:00:00,105.7687997,498.0523954,700,8061
2006-Jan-30 05:00:00,336.6862887,503.1679083,701,8060
2006-Jan-30 06:00:00,454.4075149,478.2242992,702,8059
2006-Jan-30 07:00:00,816.0053158,503.3449624,703,8058
2006-Jan-30 08:00:00,736.2269898,501.1877554,704,8057
2006-Jan-30 09:00:00,451.2742258,612.0390823,705,8056
2006-Jan-30 10:00:00,373.3486181,800.1222208,706,8055
2006-Jan-30 11:00:00,448.2988983,1004.377756,707,8054
2006-Jan-30 12:00:00,272.2831562,1119.275786,708,8053
2006-Jan-30 13:00:00,541.5107318,1148.491397,709,8052
2006-Jan-30 14:00:00,210.9565554,1314.895469,710,8051
2006-Jan-30 15:00:00,191.1033226,1389.096684,711,8050
2006-Jan-30 16:00:00,194.3266875,1455.624874,712,8049
2006-Jan-30 17:00:00,216.58731,1365.361925,713,8048
2006-Jan-30 18:00:00,652.1971092,902.162737,714,8047
2006-Jan-30 19:00:00,623.3338587,597.1408202,715,8046
2006-Jan-30 20:00:00,564.0615154,510.6753332,716,8045
2006-Jan-30 21:00:00,689.4025255,506.5279927,717,8044
2006-Jan-30 22:00:00,678.4356247,504.0893283,718,8043
2006-Jan-30 23:00:00,4.905747511,502.1438054,719,8042
2006-Jan-31 00:00:00,4.904057704,500.6159588,720,8041
2006-Jan-31 01:00:00,0,500.8457077,721,8040
2006-Jan-31 02:00:00,0.590275422,499.3914906,722,8039
2006-Jan-31 03:00:00,2.409607658,499.1934547,723,8038
2006-Jan-31 04:00:00,2.76199564,497.852301,724,8037
2006-Jan-31 05:00:00,99.66784732,497.3864217,725,8036
2006-Jan-31 06:00:00,245.752106,475.0719422,726,8035
2006-Jan-31 07:00:00,425.8905486,501.5802904,727,8034
2006-Jan-31 08:00:00,663.0959445,499.6053845,728,8033
2006-Jan-31 09:00:00,350.7977355,500.7751365,729,8032
2006-Jan-31 10:00:00,161.3478786,648.3326838,730,8031
2006-Jan-31 11:00:00,121.9512439,950.019738,731,8030
2006-Jan-31 12:00:00,248.1148471,985.1051748,732,8029
2006-Jan-31 13:00:00,115.7308189,975.8853483,733,8028
2006-Jan-31 14:00:00,169.2203761,1087.357851,734,8027
2006-Jan-31 15:00:00,204.3990349,1134.09363,735,8026
2006-Jan-31 16:00:00,239.4034819,982.3071132,736,8025
2006-Jan-31 17:00:00,263.6690011,892.1192014,737,8024
2006-Jan-31 18:00:00,652.4723523,714.5834385,738,8023
2006-Jan-31 19:00:00,684.6405801,641.0170638,739,8022
2006-Jan-31 20:00:00,559.6271717,589.2871508,740,8021
2006-Jan-31 21:00:00,440.0117379,567.4150154,741,8020
2006-Jan-31 22:00:00,683.5084563,603.3296248,742,8019
2006-Jan-31 23:00:00,4.916198491,627.7551057,743,8018
2006-Feb-01 00:00:00,4.912390995,498.8997433,744,8017
2006-Feb-01 01:00:00,0,813.5379165,745,8016
2006-Feb-01 02:00:00,0,498.1430944,746,8015
2006-Feb-01 03:00:00,0,882.3242644,747,8014
2006-Feb-01 04:00:00,0,497.6686025,748,8013
2006-Feb-01 05:00:00,9.414087758,837.138241,749,8012
2006-Feb-01 06:00:00,0,476.4965503,750,8011
2006-Feb-01 07:00:00,272.2424823,502.1344485,751,8010
2006-Feb-01 08:00:00,344.4383123,499.299607,752,8009
2006-Feb-01 09:00:00,172.72649,499.9946319,753,8008
2006-Feb-01 10:00:00,130.5610169,501.4531562,754,8007
2006-Feb-01 11:00:00,55.62562917,503.1553121,755,8006
2006-Feb-01 12:00:00,56.2775001,503.6686055,756,8005
2006-Feb-01 13:00:00,69.19947159,504.9670892,757,8004
2006-Feb-01 14:00:00,64.55157395,635.8469398,758,8003
2006-Feb-01 15:00:00,48.27482492,684.6700513,759,8002
2006-Feb-01 16:00:00,49.50435075,749.9786297,760,8001
2006-Feb-01 17:00:00,61.59415773,607.3516866,761,8000
2006-Feb-01 18:00:00,110.8895519,510.2388579,762,7999
2006-Feb-01 19:00:00,191.5878997,510.0402463,763,7998
2006-Feb-01 20:00:00,195.3149197,508.7101849,764,7997
2006-Feb-01 21:00:00,168.7364198,504.7994202,765,7996
2006-Feb-01 22:00:00,303.3738744,502.5820229,766,7995
2006-Feb-01 23:00:00,4.914362668,501.4339952,767,7994
2006-Feb-02 00:00:00,4.913529843,499.8054968,768,7993
2006-Feb-02 01:00:00,0,499.3255936,769,7992
2006-Feb-02 02:00:00,0,497.8371229,770,7991
2006-Feb-02 03:00:00,0,497.2860378,771,7990
2006-Feb-02 04:00:00,0,495.8820725,772,7989
2006-Feb-02 05:00:00,13.31812275,495.3177093,773,7988
2006-Feb-02 06:00:00,205.7989266,495.2881641,774,7987
2006-Feb-02 07:00:00,265.4031653,495.2244587,775,7986
2006-Feb-02 08:00:00,658.7854277,496.3871544,776,7985
2006-Feb-02 09:00:00,268.0709525,518.5584251,777,7984
2006-Feb-02 10:00:00,381.5766397,502.2378978,778,7983
2006-Feb-02 11:00:00,341.6868059,503.3348674,779,7982
2006-Feb-02 12:00:00,240.6550188,504.1017756,780,7981
2006-Feb-02 13:00:00,128.4530709,504.5252612,781,7980
2006-Feb-02 14:00:00,256.2029249,505.3081147,782,7979
2006-Feb-02 15:00:00,174.2147935,507.2481498,783,7978
2006-Feb-02 16:00:00,209.2327661,509.9387477,784,7977
2006-Feb-02 17:00:00,471.5986207,510.9772948,785,7976
2006-Feb-02 18:00:00,315.3806233,510.9029008,786,7975
2006-Feb-02 19:00:00,458.537085,507.7669919,787,7974
2006-Feb-02 20:00:00,436.8096277,505.2050868,788,7973
2006-Feb-02 21:00:00,613.2877777,503.9329081,789,7972
2006-Feb-02 22:00:00,460.2581992,502.8462886,790,7971
2006-Feb-02 23:00:00,4.914086858,501.5618582,791,7970
2006-Feb-03 00:00:00,7.555459,499.6967932,792,7969
2006-Feb-03 01:00:00,6.911624279,498.6630323,793,7968
2006-Feb-03 02:00:00,9.57210666,496.9029959,794,7967
2006-Feb-03 03:00:00,13.94661814,496.201963,795,7966
2006-Feb-03 04:00:00,56.4342776,495.4521313,796,7965
2006-Feb-03 05:00:00,281.0692388,494.9325079,797,7964
2006-Feb-03 06:00:00,418.2674248,494.7570633,798,7963
2006-Feb-03 07:00:00,544.0650711,494.504606,799,7962
2006-Feb-03 08:00:00,536.3989667,495.6114533,800,7961
2006-Feb-03 09:00:00,406.4887531,499.0036881,801,7960
2006-Feb-03 10:00:00,430.2926623,501.5098802,802,7959
2006-Feb-03 11:00:00,392.6588427,502.6734423,803,7958
2006-Feb-03 12:00:00,316.223395,503.9163215,804,7957
2006-Feb-03 13:00:00,447.7856615,544.5841856,805,7956
2006-Feb-03 14:00:00,298.0746483,552.6065889,806,7955
2006-Feb-03 15:00:00,209.6896504,555.5543352,807,7954
2006-Feb-03 16:00:00,176.3071231,510.8492467,808,7953
2006-Feb-03 17:00:00,231.5963938,510.7834782,809,7952
2006-Feb-03 18:00:00,485.4292784,510.2037907,810,7951
2006-Feb-03 19:00:00,466.9708113,506.0279912,811,7950
2006-Feb-03 20:00:00,642.5101159,503.2476023,812,7949
2006-Feb-03 21:00:00,438.1984073,501.612785,813,7948
2006-Feb-03 22:00:00,286.9776944,500.7006942,814,7947
2006-Feb-03 23:00:00,4.918962194,499.6503334,815,7946
2006-Feb-04 00:00:00,4.918072862,497.9538866,816,7945
2006-Feb-04 01:00:00,0,497.3188893,817,7944
2006-Feb-04 02:00:00,2.075324564,496.2863747,818,7943
2006-Feb-04 03:00:00,2.6168266,495.9583349,819,7942
2006-Feb-04 04:00:00,2.980618389,496.0401602,820,7941
2006-Feb-04 05:00:00,75.93205494,495.9458728,821,7940
2006-Feb-04 06:00:00,228.6127287,474.1811558,822,7939
2006-Feb-04 07:00:00,376.7106048,500.7176724,823,7938
2006-Feb-04 08:00:00,348.9894257,497.6586154,824,7937
2006-Feb-04 09:00:00,695.1982304,496.9964898,825,7936
2006-Feb-04 10:00:00,599.6574468,496.9774071,826,7935
2006-Feb-04 11:00:00,221.8546352,497.0669565,827,7934
2006-Feb-04 12:00:00,228.1771566,497.2724297,828,7933
2006-Feb-04 13:00:00,636.1367041,497.7034515,829,7932
2006-Feb-04 14:00:00,663.6149058,519.4700576,830,7931
2006-Feb-04 15:00:00,352.2937149,537.7138046,831,7930
2006-Feb-04 16:00:00,362.1626973,518.6719241,832,7929
2006-Feb-04 17:00:00,376.56407,496.1090543,833,7928
2006-Feb-04 18:00:00,425.0610568,495.0032482,834,7927
2006-Feb-04 19:00:00,9.81007855,493.5247437,835,7926
2006-Feb-04 20:00:00,13.96565021,493.0451612,836,7925
2006-Feb-04 21:00:00,17.22582152,492.954571,837,7924
2006-Feb-04 22:00:00,47.13527757,492.9751662,838,7923
2006-Feb-04 23:00:00,101.6045882,492.830066,839,7922
2006-Feb-05 00:00:00,102.746081,492.4714911,840,7921
2006-Feb-05 01:00:00,119.1898206,492.1149665,841,7920
2006-Feb-05 02:00:00,122.1222763,491.8057642,842,7919
2006-Feb-05 03:00:00,154.5146065,491.4516099,843,7918
2006-Feb-05 04:00:00,116.4182321,491.1085599,844,7917
