Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Jan-18 23:00:00,8775.624828,-497301.5913,431,8330
2006-Jan-19 00:00:00,8750.02954,-494812.9532,432,8329
2006-Jan-19 01:00:00,5000,-493164.6955,433,8328
2006-Jan-19 02:00:00,5000,-492567.9673,434,8327
2006-Jan-19 03:00:00,5000,-491550.4099,435,8326
2006-Jan-19 04:00:00,5000,-490779.3219,436,8325
2006-Jan-19 05:00:00,19721.66782,-490898.5673,437,8324
2006-Jan-19 06:00:00,268310.893,-491256.4444,438,8323
2006-Jan-19 07:00:00,412499.2419,-491896.5414,439,8322
2006-Jan-19 08:00:00,387973.1698,-534549.6287,440,8321
2006-Jan-19 09:00:00,211656.8545,-504523.5261,441,8320
2006-Jan-19 10:00:00,98428.2603,-501795.6395,442,8319
2006-Jan-19 11:00:00,70584.7292,-499904.8979,443,8318
2006-Jan-19 12:00:00,55032.32377,-500709.7991,444,8317
2006-Jan-19 13:00:00,58346.92787,-501207.7544,445,8316
2006-Jan-19 14:00:00,48206.81332,-501950.9116,446,8315
2006-Jan-19 15:00:00,31888.05832,-503783.8495,447,8314
2006-Jan-19 16:00:00,31195.3722,-505320.8153,448,8313
2006-Jan-19 17:00:00,39952.62445,-506360.4152,449,8312
2006-Jan-19 18:00:00,72303.56387,-505050.1776,450,8311
2006-Jan-19 19:00:00,171921.9799,-556393.6376,451,8310
2006-Jan-19 20:00:00,262124.4789,-525961.1312,452,8309
2006-Jan-19 21:00:00,277539.0792,-498300.2445,453,8308
2006-Jan-19 22:00:00,299592.2232,-497932.8993,454,8307
2006-Jan-19 23:00:00,8760.886466,-497303.7271,455,8306
2006-Jan-20 00:00:00,8764.552028,-495422.8052,456,8305
2006-Jan-20 01:00:00,5000,-494136.5685,457,8304
2006-Jan-20 02:00:00,5000,-493376.6107,458,8303
2006-Jan-20 03:00:00,5000,-492521.6392,459,8302
2006-Jan-20 04:00:00,5000,-492199.6703,460,8301
2006-Jan-20 05:00:00,17898.80889,-492035.9805,461,8300
2006-Jan-20 06:00:00,5000,-467993.2348,462,8299
2006-Jan-20 07:00:00,404741.0766,-495910.3401,463,8298
2006-Jan-20 08:00:00,299726.9147,-494522.5757,464,8297
2006-Jan-20 09:00:00,173815.6129,-497311.0297,465,8296
2006-Jan-20 10:00:00,135646.0148,-499436.7746,466,8295
2006-Jan-20 11:00:00,91685.43444,-500376.5285,467,8294
2006-Jan-20 12:00:00,76145.51067,-500984.8424,468,8293
2006-Jan-20 13:00:00,80005.08876,-501350.9357,469,8292
2006-Jan-20 14:00:00,63342.00421,-501868.496,470,8291
2006-Jan-20 15:00:00,49290.39994,-502904.5167,471,8290
2006-Jan-20 16:00:00,52899.43612,-503668.0181,472,8289
2006-Jan-20 17:00:00,73748.23127,-503539.4813,473,8288
2006-Jan-20 18:00:00,141638.1741,-501925.2892,474,8287
2006-Jan-20 19:00:00,317849.1297,-500250.1401,475,8286
2006-Jan-20 20:00:00,326706.9862,-498678.2435,476,8285
2006-Jan-20 21:00:00,350211.246,-497652.4043,477,8284
2006-Jan-20 22:00:00,222168.3509,-627360.5725,478,8283
2006-Jan-20 23:00:00,8766.736944,-496258.7594,479,8282
2006-Jan-21 00:00:00,8764.724981,-495273.3765,480,8281
2006-Jan-21 01:00:00,5000,-493914.8271,481,8280
2006-Jan-21 02:00:00,5000,-493185.2799,482,8279
2006-Jan-21 03:00:00,5000,-492518.3812,483,8278
2006-Jan-21 04:00:00,5000,-491927.7525,484,8277
2006-Jan-21 05:00:00,18582.31994,-491373.774,485,8276
2006-Jan-21 06:00:00,5000,-467012.6555,486,8275
2006-Jan-21 07:00:00,392789.8464,-495165.7933,487,8274
2006-Jan-21 08:00:00,238414.5737,-492980.0183,488,8273
2006-Jan-21 09:00:00,286970.4078,-493686.779,489,8272
2006-Jan-21 10:00:00,204379.626,-494611.1067,490,8271
2006-Jan-21 11:00:00,181607.376,-504303.2507,491,8270
2006-Jan-21 12:00:00,127408.4046,-574316.9755,492,8269
2006-Jan-21 13:00:00,120205.903,-640956.7605,493,8268
2006-Jan-21 14:00:00,117156.3542,-641178.923,494,8267
2006-Jan-21 15:00:00,154353.8291,-619835.0169,495,8266
2006-Jan-21 16:00:00,288040.8226,-494485.4425,496,8265
2006-Jan-21 17:00:00,313196.1082,-494209.7564,497,8264
2006-Jan-21 18:00:00,127383.0474,-493769.6352,498,8263
2006-Jan-21 19:00:00,10272.54922,-491390.9341,499,8262
2006-Jan-21 20:00:00,10270.97195,-490239.9684,500,8261
2006-Jan-21 21:00:00,10270.80343,-489754.2145,501,8260
2006-Jan-21 22:00:00,11767.29589,-489244.0408,502,8259
2006-Jan-21 23:00:00,8775.781745,-488495.0853,503,8258
2006-Jan-22 00:00:00,8757.604284,-487724.7632,504,8257
2006-Jan-22 01:00:00,7503.278025,-486856.1448,505,8256
2006-Jan-22 02:00:00,8805.395559,-485920.5901,506,8255
2006-Jan-22 03:00:00,9773.264932,-485131.1022,507,8254
2006-Jan-22 04:00:00,12190.45359,-484487.8579,508,8253
2006-Jan-22 05:00:00,12713.08662,-483735.7101,509,8252
2006-Jan-22 06:00:00,17081.20119,-483030.1082,510,8251
2006-Jan-22 07:00:00,21585.74746,-482265.3996,511,8250
2006-Jan-22 08:00:00,17082.93044,-456178.7964,512,8249
2006-Jan-22 09:00:00,11215.66443,-487042.0082,513,8248
2006-Jan-22 10:00:00,10759.44802,-484071.078,514,8247
2006-Jan-22 11:00:00,8007.590856,-484224.1748,515,8246
2006-Jan-22 12:00:00,9853.538292,-484020.372,516,8245
2006-Jan-22 13:00:00,9544.571483,-483798.8222,517,8244
2006-Jan-22 14:00:00,11768.56708,-484715.6376,518,8243
2006-Jan-22 15:00:00,9525.970472,-487587.0276,519,8242
2006-Jan-22 16:00:00,8011.572276,-491234.853,520,8241
2006-Jan-22 17:00:00,8021.743084,-494586.7277,521,8240
2006-Jan-22 18:00:00,8014.315097,-496543.3872,522,8239
2006-Jan-22 19:00:00,10618.06141,-493450.5279,523,8238
2006-Jan-22 20:00:00,11368.16183,-490207.5675,524,8237
2006-Jan-22 21:00:00,13594.05953,-488017.4592,525,8236
2006-Jan-22 22:00:00,15629.89681,-486448.772,526,8235
2006-Jan-22 23:00:00,15464.01827,-485181.4704,527,8234
2006-Jan-23 00:00:00,14377.88645,-484336.9834,528,8233
2006-Jan-23 01:00:00,14427.50326,-483706.1397,529,8232
2006-Jan-23 02:00:00,12733.87107,-483164.8937,530,8231
2006-Jan-23 03:00:00,15975.90028,-482707.5602,531,8230
2006-Jan-23 04:00:00,17028.21399,-482056.445,532,8229
2006-Jan-23 05:00:00,247966.4879,-481345.0173,533,8228
2006-Jan-23 06:00:00,373604.3665,-481619.7929,534,8227
2006-Jan-23 07:00:00,611296.6622,-483295.3342,535,8226
2006-Jan-23 08:00:00,630345.3113,-497154.3626,536,8225
2006-Jan-23 09:00:00,296233.5615,-499341.6457,537,8224
2006-Jan-23 10:00:00,125625.2732,-520403.8491,538,8223
2006-Jan-23 11:00:00,78420.35032,-495121.4282,539,8222
2006-Jan-23 12:00:00,61773.94729,-505408.6095,540,8221
2006-Jan-23 13:00:00,72710.46285,-576897.1068,541,8220
2006-Jan-23 14:00:00,49128.20303,-669411.1412,542,8219
2006-Jan-23 15:00:00,32996.92859,-721256.5389,543,8218
2006-Jan-23 16:00:00,32113.65692,-740432.7659,544,8217
2006-Jan-23 17:00:00,40775.71326,-684618.2828,545,8216
2006-Jan-23 18:00:00,59771.04969,-585830.7888,546,8215
2006-Jan-23 19:00:00,106075.5252,-539047.3479,547,8214
2006-Jan-23 20:00:00,121977.9142,-502187.8701,548,8213
2006-Jan-23 21:00:00,144127.9646,-496172.5574,549,8212
2006-Jan-23 22:00:00,153413.6269,-495233.8059,550,8211
2006-Jan-23 23:00:00,8763.287518,-494474.5193,551,8210
2006-Jan-24 00:00:00,8767.186123,-494173.8956,552,8209
2006-Jan-24 01:00:00,5000,-494005.8754,553,8208
2006-Jan-24 02:00:00,5000,-493887.4031,554,8207
2006-Jan-24 03:00:00,5000,-493662.7261,555,8206
2006-Jan-24 04:00:00,5000,-493404.2207,556,8205
2006-Jan-24 05:00:00,5000,-495299.2535,557,8204
2006-Jan-24 06:00:00,5000,-471853.1737,558,8203
2006-Jan-24 07:00:00,167993.3723,-539479.0498,559,8202
2006-Jan-24 08:00:00,135053.1301,-546602.1429,560,8201
2006-Jan-24 09:00:00,43082.32262,-579275.254,561,8200
2006-Jan-24 10:00:00,34986.50912,-631679.5422,562,8199
2006-Jan-24 11:00:00,34413.65846,-768717.1652,563,8198
2006-Jan-24 12:00:00,40452.05801,-940424.7384,564,8197
2006-Jan-24 13:00:00,47973.91049,-962895.3047,565,8196
2006-Jan-24 14:00:00,45742.62142,-1128134.16,566,8195
2006-Jan-24 15:00:00,30642.28446,-1210025.073,567,8194
2006-Jan-24 16:00:00,29879.3791,-1351306.35,568,8193
2006-Jan-24 17:00:00,38180.87631,-1388198.223,569,8192
2006-Jan-24 18:00:00,25361.18218,-954997.6274,570,8191
2006-Jan-24 19:00:00,29008.88317,-796071.9043,571,8190
2006-Jan-24 20:00:00,33738.65454,-716425.299,572,8189
2006-Jan-24 21:00:00,44761.85021,-675988.2246,573,8188
2006-Jan-24 22:00:00,49135.64405,-636195.978,574,8187
2006-Jan-24 23:00:00,8775.60411,-540949.6508,575,8186
2006-Jan-25 00:00:00,8760.331637,-508376.5346,576,8185
2006-Jan-25 01:00:00,5000,-499624.7164,577,8184
2006-Jan-25 02:00:00,5000,-496213.3228,578,8183
2006-Jan-25 03:00:00,5000,-495163.3212,579,8182
2006-Jan-25 04:00:00,5000,-493825.6812,580,8181
2006-Jan-25 05:00:00,20098.9528,-492970.3053,581,8180
2006-Jan-25 06:00:00,305399.2968,-492722.621,582,8179
2006-Jan-25 07:00:00,339261.5243,-493120.487,583,8178
2006-Jan-25 08:00:00,548203.0375,-494140.4684,584,8177
2006-Jan-25 09:00:00,280670.1726,-500645.2634,585,8176
2006-Jan-25 10:00:00,116766.4455,-499155.2383,586,8175
2006-Jan-25 11:00:00,57040.44436,-500220.1976,587,8174
2006-Jan-25 12:00:00,48429.96018,-501006.53,588,8173
2006-Jan-25 13:00:00,52250.22536,-502112.9854,589,8172
2006-Jan-25 14:00:00,46280.87717,-577998.7136,590,8171
2006-Jan-25 15:00:00,30949.16634,-709675.7731,591,8170
2006-Jan-25 16:00:00,30052.66644,-771577.0014,592,8169
2006-Jan-25 17:00:00,38581.96211,-747540.117,593,8168
2006-Jan-25 18:00:00,38858.76936,-585032.0378,594,8167
2006-Jan-25 19:00:00,68577.52802,-508724.7019,595,8166
2006-Jan-25 20:00:00,100210.2009,-502050.4562,596,8165
2006-Jan-25 21:00:00,128014.4512,-500085.3158,597,8164
2006-Jan-25 22:00:00,265342.0242,-499932.5794,598,8163
2006-Jan-25 23:00:00,8762.753381,-498286.4959,599,8162
2006-Jan-26 00:00:00,8770.480527,-497284.7863,600,8161
2006-Jan-26 01:00:00,5000,-496042.447,601,8160
2006-Jan-26 02:00:00,5000,-495349.4508,602,8159
2006-Jan-26 03:00:00,5000,-494230.0775,603,8158
2006-Jan-26 04:00:00,5000,-493763.8272,604,8157
2006-Jan-26 05:00:00,22232.60662,-492670.8749,605,8156
2006-Jan-26 06:00:00,5000,-468534.4226,606,8155
2006-Jan-26 07:00:00,407329.0331,-496646.9066,607,8154
2006-Jan-26 08:00:00,483368.6867,-494981.9154,608,8153
2006-Jan-26 09:00:00,133117.4854,-506817.1817,609,8152
2006-Jan-26 10:00:00,59952.0247,-499569.4737,610,8151
2006-Jan-26 11:00:00,39177.54912,-502140.0013,611,8150
2006-Jan-26 12:00:00,41243.01622,-619955.7163,612,8149
2006-Jan-26 13:00:00,48459.99932,-751340.0643,613,8148
2006-Jan-26 14:00:00,45721.80075,-897848.855,614,8147
2006-Jan-26 15:00:00,30642.12375,-1009655.695,615,8146
2006-Jan-26 16:00:00,29878.75686,-1063324.641,616,8145
2006-Jan-26 17:00:00,38183.08644,-984234.7762,617,8144
2006-Jan-26 18:00:00,26372.74517,-712843.7476,618,8143
2006-Jan-26 19:00:00,44219.09117,-561662.4292,619,8142
2006-Jan-26 20:00:00,78382.22173,-503947.2874,620,8141
2006-Jan-26 21:00:00,109100.2865,-501417.7817,621,8140
2006-Jan-26 22:00:00,115706.2987,-500194.1326,622,8139
2006-Jan-26 23:00:00,8765.358129,-499419.0891,623,8138
2006-Jan-27 00:00:00,8769.678374,-498621.7872,624,8137
2006-Jan-27 01:00:00,5000,-497734.512,625,8136
2006-Jan-27 02:00:00,5000,-497144.6853,626,8135
2006-Jan-27 03:00:00,5000,-496497.7385,627,8134
2006-Jan-27 04:00:00,5000,-495919.1854,628,8133
2006-Jan-27 05:00:00,5000,-495249.9661,629,8132
2006-Jan-27 06:00:00,5000,-471986.8176,630,8131
2006-Jan-27 07:00:00,295427.5086,-498921.3303,631,8130
2006-Jan-27 08:00:00,254633.9466,-496506.0044,632,8129
2006-Jan-27 09:00:00,62769.95346,-498133.9708,633,8128
2006-Jan-27 10:00:00,37979.19526,-536602.9647,634,8127
2006-Jan-27 11:00:00,34767.85774,-716584.0412,635,8126
2006-Jan-27 12:00:00,40440.19253,-901057.5045,636,8125
2006-Jan-27 13:00:00,47976.34915,-1019715.172,637,8124
2006-Jan-27 14:00:00,45747.31302,-1199098.565,638,8123
2006-Jan-27 15:00:00,30638.13497,-1338582.793,639,8122
2006-Jan-27 16:00:00,29884.75289,-1408519.375,640,8121
2006-Jan-27 17:00:00,38181.93658,-1335792.326,641,8120
2006-Jan-27 18:00:00,24602.94299,-930240.9456,642,8119
2006-Jan-27 19:00:00,22634.30629,-738644.4687,643,8118
2006-Jan-27 20:00:00,27649.43529,-630748.7129,644,8117
2006-Jan-27 21:00:00,35274.20239,-608248.7814,645,8116
2006-Jan-27 22:00:00,38571.10739,-599070.0303,646,8115
2006-Jan-27 23:00:00,8767.615947,-520870.6655,647,8114
2006-Jan-28 00:00:00,8767.455729,-500912.5723,648,8113
2006-Jan-28 01:00:00,5000,-498396.132,649,8112
2006-Jan-28 02:00:00,5000,-497967.0635,650,8111
2006-Jan-28 03:00:00,5000,-497556.5298,651,8110
2006-Jan-28 04:00:00,5000,-497143.9518,652,8109
2006-Jan-28 05:00:00,5000,-496723.8404,653,8108
2006-Jan-28 06:00:00,5000,-474672.9605,654,8107
2006-Jan-28 07:00:00,105601.1407,-520182.9791,655,8106
2006-Jan-28 08:00:00,93256.76807,-549629.1708,656,8105
2006-Jan-28 09:00:00,56730.36577,-608415.2859,657,8104
2006-Jan-28 10:00:00,35425.76788,-713816.9228,658,8103
2006-Jan-28 11:00:00,21657.14528,-901504.0434,659,8102
2006-Jan-28 12:00:00,22345.68649,-1035723.556,660,8101
2006-Jan-28 13:00:00,20070.40543,-1038794.811,661,8100
2006-Jan-28 14:00:00,19309.34047,-1076180.356,662,8099
2006-Jan-28 15:00:00,16308.01686,-1088442.451,663,8098
2006-Jan-28 16:00:00,15159.29925,-1025559.644,664,8097
2006-Jan-28 17:00:00,16425.37002,-959720.0152,665,8096
2006-Jan-28 18:00:00,10273.60874,-952552.7109,666,8095
2006-Jan-28 19:00:00,10274.05963,-541543.8755,667,8094
2006-Jan-28 20:00:00,10274.11907,-570791.4706,668,8093
2006-Jan-28 21:00:00,10276.50154,-652245.5677,669,8092
2006-Jan-28 22:00:00,11787.68613,-589274.0632,670,8091
2006-Jan-28 23:00:00,8762.207338,-627666.0648,671,8090
2006-Jan-29 00:00:00,8769.514031,-552291.3763,672,8089
2006-Jan-29 01:00:00,5000,-635241.2253,673,8088
2006-Jan-29 02:00:00,5000,-559150.7889,674,8087
2006-Jan-29 03:00:00,5000,-616513.6715,675,8086
2006-Jan-29 04:00:00,5000,-549202.5784,676,8085
2006-Jan-29 05:00:00,5000,-611434.9161,677,8084
2006-Jan-29 06:00:00,5000,-534346.2029,678,8083
2006-Jan-29 07:00:00,10273.01049,-607801.7656,679,8082
2006-Jan-29 08:00:00,8005.410986,-481050.576,680,8081
2006-Jan-29 09:00:00,8017.206314,-805351.008,681,8080
2006-Jan-29 10:00:00,8019.979606,-820618.6204,682,8079
2006-Jan-29 11:00:00,8011.880971,-901104.4032,683,8078
2006-Jan-29 12:00:00,9521.017478,-845409.2884,684,8077
2006-Jan-29 13:00:00,9513.998937,-961479.9888,685,8076
2006-Jan-29 14:00:00,11789.11164,-935684.4356,686,8075
2006-Jan-29 15:00:00,9523.105759,-1058308.875,687,8074
2006-Jan-29 16:00:00,8011.935246,-968640.5577,688,8073
2006-Jan-29 17:00:00,8004.68397,-922196.3149,689,8072
2006-Jan-29 18:00:00,8017.912463,-818358.1033,690,8071
2006-Jan-29 19:00:00,8019.493527,-726532.6046,691,8070
2006-Jan-29 20:00:00,8012.385837,-537501.7521,692,8069
2006-Jan-29 21:00:00,8004.688821,-682546.526,693,8068
2006-Jan-29 22:00:00,10271.60649,-531394.1331,694,8067
2006-Jan-29 23:00:00,8018.863347,-666038.3339,695,8066
2006-Jan-30 00:00:00,8018.608486,-528867.9355,696,8065
2006-Jan-30 01:00:00,5000,-691397.3155,697,8064
2006-Jan-30 02:00:00,5000,-573393.7351,698,8063
2006-Jan-30 03:00:00,5000,-560369.2599,699,8062
2006-Jan-30 04:00:00,5000,-536002.0425,700,8061
2006-Jan-30 05:00:00,5000,-519130.603,701,8060
2006-Jan-30 06:00:00,5000,-477167.7708,702,8059
2006-Jan-30 07:00:00,76796.39954,-505479.1753,703,8058
2006-Jan-30 08:00:00,59579.29893,-498198.3924,704,8057
2006-Jan-30 09:00:00,31591.06471,-552893.6373,705,8056
2006-Jan-30 10:00:00,33645.84692,-751773.643,706,8055
2006-Jan-30 11:00:00,34399.77205,-935109.4923,707,8054
2006-Jan-30 12:00:00,40437.41916,-1068663.709,708,8053
2006-Jan-30 13:00:00,47952.12612,-1120532.456,709,8052
2006-Jan-30 14:00:00,45734.4189,-1291679.844,710,8051
2006-Jan-30 15:00:00,30630.99878,-1404848.117,711,8050
2006-Jan-30 16:00:00,29871.22384,-1467277.611,712,8049
2006-Jan-30 17:00:00,38167.40392,-1399538.754,713,8048
2006-Jan-30 18:00:00,24595.69696,-954550.0026,714,8047
2006-Jan-30 19:00:00,20927.13954,-681183.3231,715,8046
2006-Jan-30 20:00:00,20953.0126,-542694.8767,716,8045
2006-Jan-30 21:00:00,32186.69153,-504752.6666,717,8044
2006-Jan-30 22:00:00,39648.47092,-502576.399,718,8043
2006-Jan-30 23:00:00,8779.933499,-501253.7973,719,8042
2006-Jan-31 00:00:00,8753.550541,-500351.1693,720,8041
2006-Jan-31 01:00:00,5000,-499651.3097,721,8040
2006-Jan-31 02:00:00,5000,-498992.264,722,8039
2006-Jan-31 03:00:00,5000,-498293.5575,723,8038
2006-Jan-31 04:00:00,5000,-497719.1831,724,8037
2006-Jan-31 05:00:00,5000,-497143.5241,725,8036
2006-Jan-31 06:00:00,5000,-474652.5059,726,8035
2006-Jan-31 07:00:00,203761.3029,-501117.5777,727,8034
2006-Jan-31 08:00:00,144658.9265,-499021.4328,728,8033
2006-Jan-31 09:00:00,37253.73042,-499899.8667,729,8032
2006-Jan-31 10:00:00,33633.03478,-583697.6519,730,8031
2006-Jan-31 11:00:00,34398.17083,-839850.6674,731,8030
2006-Jan-31 12:00:00,40412.37293,-972011.3638,732,8029
2006-Jan-31 13:00:00,47980.72253,-992826.9307,733,8028
2006-Jan-31 14:00:00,45703.49806,-1099787.418,734,8027
2006-Jan-31 15:00:00,30616.6984,-1137989.089,735,8026
2006-Jan-31 16:00:00,29873.07724,-1034119.192,736,8025
2006-Jan-31 17:00:00,38164.62809,-930382.8101,737,8024
2006-Jan-31 18:00:00,24620.14031,-737961.1868,738,8023
2006-Jan-31 19:00:00,26088.55352,-658634.5035,739,8022
2006-Jan-31 20:00:00,29059.30727,-605600.1414,740,8021
2006-Jan-31 21:00:00,37546.91904,-571404.2429,741,8020
2006-Jan-31 22:00:00,35382.0356,-583544.8508,742,8019
2006-Jan-31 23:00:00,8753.817798,-556913.5421,743,8018
2006-Feb-01 00:00:00,8776.05844,-668297.671,744,8017
2006-Feb-01 01:00:00,5000,-682074.9902,745,8016
2006-Feb-01 02:00:00,5000,-764446.549,746,8015
2006-Feb-01 03:00:00,5000,-770928.8082,747,8014
2006-Feb-01 04:00:00,5000,-701406.2328,748,8013
2006-Feb-01 05:00:00,5000,-684341.9945,749,8012
2006-Feb-01 06:00:00,5000,-485427.6003,750,8011
2006-Feb-01 07:00:00,68606.21876,-509232.909,751,8010
2006-Feb-01 08:00:00,79757.37339,-498436.9473,752,8009
2006-Feb-01 09:00:00,38412.77177,-499666.1991,753,8008
2006-Feb-01 10:00:00,34646.17756,-501746.5333,754,8007
2006-Feb-01 11:00:00,34470.44062,-503214.7961,755,8006
2006-Feb-01 12:00:00,41014.29111,-504167.9541,756,8005
2006-Feb-01 13:00:00,48228.7643,-504996.29,757,8004
2006-Feb-01 14:00:00,45717.84505,-573390.9093,758,8003
2006-Feb-01 15:00:00,30619.26214,-675747.2446,759,8002
2006-Feb-01 16:00:00,29859.94626,-734670.3247,760,8001
2006-Feb-01 17:00:00,38151.98348,-664506.5772,761,8000
2006-Feb-01 18:00:00,34943.03688,-519811.5283,762,7999
2006-Feb-01 19:00:00,55654.26258,-509191.0816,763,7998
2006-Feb-01 20:00:00,81996.88959,-506283.6654,764,7997
2006-Feb-01 21:00:00,222384.2303,-503399.6255,765,7996
2006-Feb-01 22:00:00,201919.0357,-501582.6474,766,7995
2006-Feb-01 23:00:00,8777.670485,-500740.7222,767,7994
2006-Feb-02 00:00:00,8751.256213,-499441.7951,768,7993
2006-Feb-02 01:00:00,5000,-498264.8428,769,7992
2006-Feb-02 02:00:00,5000,-497418.1338,770,7991
2006-Feb-02 03:00:00,5000,-496562.4425,771,7990
2006-Feb-02 04:00:00,5000,-495746.5972,772,7989
2006-Feb-02 05:00:00,26121.67972,-495087.2216,773,7988
2006-Feb-02 06:00:00,281092.2142,-494364.6891,774,7987
2006-Feb-02 07:00:00,356231.2785,-494905.0118,775,7986
2006-Feb-02 08:00:00,293133.706,-496234.3875,776,7985
2006-Feb-02 09:00:00,174646.1538,-506861.4086,777,7984
2006-Feb-02 10:00:00,86199.25112,-501682.5655,778,7983
2006-Feb-02 11:00:00,63790.97421,-502909.0267,779,7982
2006-Feb-02 12:00:00,55799.53777,-503632.0165,780,7981
2006-Feb-02 13:00:00,55909.54876,-504043.1377,781,7980
2006-Feb-02 14:00:00,47588.91535,-504788.389,782,7979
2006-Feb-02 15:00:00,31549.34304,-507548.57,783,7978
2006-Feb-02 16:00:00,30533.32667,-510044.2407,784,7977
2006-Feb-02 17:00:00,41178.58557,-510467.1542,785,7976
2006-Feb-02 18:00:00,60937.34779,-510239.4187,786,7975
2006-Feb-02 19:00:00,186468.2619,-506516.8338,787,7974
2006-Feb-02 20:00:00,294070.871,-503436.3314,788,7973
2006-Feb-02 21:00:00,338578.6147,-502011.8427,789,7972
2006-Feb-02 22:00:00,267938.7338,-501483.1047,790,7971
2006-Feb-02 23:00:00,8767.166136,-500438.9753,791,7970
2006-Feb-03 00:00:00,8761.241644,-498586.8259,792,7969
2006-Feb-03 01:00:00,5000,-497493.161,793,7968
2006-Feb-03 02:00:00,5000,-496401.43,794,7967
2006-Feb-03 03:00:00,5000,-495337.7727,795,7966
2006-Feb-03 04:00:00,5000,-494491.7665,796,7965
2006-Feb-03 05:00:00,35231.442,-493372.3539,797,7964
2006-Feb-03 06:00:00,308401.9737,-493271.5865,798,7963
2006-Feb-03 07:00:00,416104.454,-493936.0267,799,7962
2006-Feb-03 08:00:00,420838.6295,-523645.8769,800,7961
2006-Feb-03 09:00:00,201764.4695,-498080.1512,801,7960
2006-Feb-03 10:00:00,89464.25592,-512476.6241,802,7959
2006-Feb-03 11:00:00,57007.36531,-501799.9214,803,7958
2006-Feb-03 12:00:00,46597.69381,-502649.5102,804,7957
2006-Feb-03 13:00:00,50866.51766,-519118.1912,805,7956
2006-Feb-03 14:00:00,46188.97872,-552677.4711,806,7955
2006-Feb-03 15:00:00,31045.48639,-557414.0911,807,7954
2006-Feb-03 16:00:00,30527.49632,-522991.9916,808,7953
2006-Feb-03 17:00:00,40088.95783,-510314.7289,809,7952
2006-Feb-03 18:00:00,59112.63316,-509403.7836,810,7951
2006-Feb-03 19:00:00,106304.3945,-504647.4753,811,7950
2006-Feb-03 20:00:00,121299.3152,-501920.2022,812,7949
2006-Feb-03 21:00:00,140418.7603,-500481.6054,813,7948
2006-Feb-03 22:00:00,141939.2879,-499585.158,814,7947
2006-Feb-03 23:00:00,8751.119329,-498858.0266,815,7946
2006-Feb-04 00:00:00,8772.753251,-497790.7358,816,7945
2006-Feb-04 01:00:00,5000,-496760.3633,817,7944
2006-Feb-04 02:00:00,5000,-496152.8667,818,7943
2006-Feb-04 03:00:00,5000,-495964.4848,819,7942
2006-Feb-04 04:00:00,5000,-494972.6589,820,7941
2006-Feb-04 05:00:00,5000,-494884.3492,821,7940
2006-Feb-04 06:00:00,5000,-471715.285,822,7939
2006-Feb-04 07:00:00,255891.419,-498636.6972,823,7938
2006-Feb-04 08:00:00,207366.8871,-495587.4158,824,7937
2006-Feb-04 09:00:00,158358.5267,-495481.6952,825,7936
2006-Feb-04 10:00:00,144486.8072,-495951.1425,826,7935
2006-Feb-04 11:00:00,110722.5387,-496193.5826,827,7934
2006-Feb-04 12:00:00,82875.16791,-496354.5536,828,7933
2006-Feb-04 13:00:00,92493.48639,-496383.947,829,7932
2006-Feb-04 14:00:00,69001.7265,-508410.0783,830,7931
2006-Feb-04 15:00:00,83914.77481,-527676.0929,831,7930
2006-Feb-04 16:00:00,100427.5965,-524261.4714,832,7929
2006-Feb-04 17:00:00,111732.9748,-499330.9908,833,7928
2006-Feb-04 18:00:00,10621.798,-493903.5448,834,7927
2006-Feb-04 19:00:00,10266.26421,-492346.6454,835,7926
2006-Feb-04 20:00:00,10265.17804,-492363.3084,836,7925
2006-Feb-04 21:00:00,10265.23801,-492381.8869,837,7924
2006-Feb-04 22:00:00,11761.65484,-492251.6141,838,7923
2006-Feb-04 23:00:00,8770.253687,-491971.7151,839,7922
2006-Feb-05 00:00:00,8750.22026,-491543.5676,840,7921
2006-Feb-05 01:00:00,5000,-491104.6837,841,7920
2006-Feb-05 02:00:00,5000,-490709.2623,842,7919
2006-Feb-05 03:00:00,5000,-490303.2602,843,7918
