Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Jan-18 22:00:00,3619768.013,-5640318.832,430,8331
2006-Jan-18 23:00:00,87756.24828,-4973015.913,431,8330
2006-Jan-19 00:00:00,87500.2954,-4948129.532,432,8329
2006-Jan-19 01:00:00,50000,-4931646.955,433,8328
2006-Jan-19 02:00:00,50000,-4925679.673,434,8327
2006-Jan-19 03:00:00,50000,-4915504.099,435,8326
2006-Jan-19 04:00:00,50000,-4907793.219,436,8325
2006-Jan-19 05:00:00,197216.6782,-4908985.673,437,8324
2006-Jan-19 06:00:00,2683108.93,-4912564.444,438,8323
2006-Jan-19 07:00:00,4124992.419,-4918965.414,439,8322
2006-Jan-19 08:00:00,3879731.698,-5345496.287,440,8321
2006-Jan-19 09:00:00,2116568.545,-5045235.261,441,8320
2006-Jan-19 10:00:00,984282.603,-5017956.395,442,8319
2006-Jan-19 11:00:00,705847.292,-4999048.979,443,8318
2006-Jan-19 12:00:00,550323.2377,-5007097.991,444,8317
2006-Jan-19 13:00:00,583469.2787,-5012077.544,445,8316
2006-Jan-19 14:00:00,482068.1332,-5019509.116,446,8315
2006-Jan-19 15:00:00,318880.5832,-5037838.495,447,8314
2006-Jan-19 16:00:00,311953.722,-5053208.153,448,8313
2006-Jan-19 17:00:00,399526.2445,-5063604.152,449,8312
2006-Jan-19 18:00:00,723035.6387,-5050501.776,450,8311
2006-Jan-19 19:00:00,1719219.799,-5563936.376,451,8310
2006-Jan-19 20:00:00,2621244.789,-5259611.312,452,8309
2006-Jan-19 21:00:00,2775390.792,-4983002.445,453,8308
2006-Jan-19 22:00:00,2995922.232,-4979328.993,454,8307
2006-Jan-19 23:00:00,87608.86466,-4973037.271,455,8306
2006-Jan-20 00:00:00,87645.52028,-4954228.052,456,8305
2006-Jan-20 01:00:00,50000,-4941365.685,457,8304
2006-Jan-20 02:00:00,50000,-4933766.107,458,8303
2006-Jan-20 03:00:00,50000,-4925216.392,459,8302
2006-Jan-20 04:00:00,50000,-4921996.703,460,8301
2006-Jan-20 05:00:00,178988.0889,-4920359.805,461,8300
2006-Jan-20 06:00:00,50000,-4679932.348,462,8299
2006-Jan-20 07:00:00,4047410.766,-4959103.401,463,8298
2006-Jan-20 08:00:00,2997269.147,-4945225.757,464,8297
2006-Jan-20 09:00:00,1738156.129,-4973110.297,465,8296
2006-Jan-20 10:00:00,1356460.148,-4994367.746,466,8295
2006-Jan-20 11:00:00,916854.3444,-5003765.285,467,8294
2006-Jan-20 12:00:00,761455.1067,-5009848.424,468,8293
2006-Jan-20 13:00:00,800050.8876,-5013509.357,469,8292
2006-Jan-20 14:00:00,633420.0421,-5018684.96,470,8291
2006-Jan-20 15:00:00,492903.9994,-5029045.167,471,8290
2006-Jan-20 16:00:00,528994.3612,-5036680.181,472,8289
2006-Jan-20 17:00:00,737482.3127,-5035394.813,473,8288
2006-Jan-20 18:00:00,1416381.741,-5019252.892,474,8287
2006-Jan-20 19:00:00,3178491.297,-5002501.401,475,8286
2006-Jan-20 20:00:00,3267069.862,-4986782.435,476,8285
2006-Jan-20 21:00:00,3502112.46,-4976524.043,477,8284
2006-Jan-20 22:00:00,2221683.509,-6273605.725,478,8283
2006-Jan-20 23:00:00,87667.36944,-4962587.594,479,8282
2006-Jan-21 00:00:00,87647.24981,-4952733.765,480,8281
2006-Jan-21 01:00:00,50000,-4939148.271,481,8280
2006-Jan-21 02:00:00,50000,-4931852.799,482,8279
2006-Jan-21 03:00:00,50000,-4925183.812,483,8278
2006-Jan-21 04:00:00,50000,-4919277.525,484,8277
2006-Jan-21 05:00:00,185823.1994,-4913737.74,485,8276
2006-Jan-21 06:00:00,50000,-4670126.555,486,8275
2006-Jan-21 07:00:00,3927898.464,-4951657.933,487,8274
2006-Jan-21 08:00:00,2384145.737,-4929800.183,488,8273
2006-Jan-21 09:00:00,2869704.078,-4936867.79,489,8272
2006-Jan-21 10:00:00,2043796.26,-4946111.067,490,8271
2006-Jan-21 11:00:00,1816073.76,-5043032.507,491,8270
2006-Jan-21 12:00:00,1274084.046,-5743169.755,492,8269
2006-Jan-21 13:00:00,1202059.03,-6409567.605,493,8268
2006-Jan-21 14:00:00,1171563.542,-6411789.23,494,8267
2006-Jan-21 15:00:00,1543538.291,-6198350.169,495,8266
2006-Jan-21 16:00:00,2880408.226,-4944854.425,496,8265
2006-Jan-21 17:00:00,3131961.082,-4942097.564,497,8264
2006-Jan-21 18:00:00,1273830.474,-4937696.352,498,8263
2006-Jan-21 19:00:00,102725.4922,-4913909.341,499,8262
2006-Jan-21 20:00:00,102709.7195,-4902399.684,500,8261
2006-Jan-21 21:00:00,102708.0343,-4897542.145,501,8260
2006-Jan-21 22:00:00,117672.9589,-4892440.408,502,8259
2006-Jan-21 23:00:00,87757.81745,-4884950.853,503,8258
2006-Jan-22 00:00:00,87576.04284,-4877247.632,504,8257
2006-Jan-22 01:00:00,75032.78025,-4868561.448,505,8256
2006-Jan-22 02:00:00,88053.95559,-4859205.901,506,8255
2006-Jan-22 03:00:00,97732.64932,-4851311.022,507,8254
2006-Jan-22 04:00:00,121904.5359,-4844878.579,508,8253
2006-Jan-22 05:00:00,127130.8662,-4837357.101,509,8252
2006-Jan-22 06:00:00,170812.0119,-4830301.082,510,8251
2006-Jan-22 07:00:00,215857.4746,-4822653.996,511,8250
2006-Jan-22 08:00:00,170829.3044,-4561787.964,512,8249
2006-Jan-22 09:00:00,112156.6443,-4870420.082,513,8248
2006-Jan-22 10:00:00,107594.4802,-4840710.78,514,8247
2006-Jan-22 11:00:00,80075.90856,-4842241.748,515,8246
2006-Jan-22 12:00:00,98535.38292,-4840203.72,516,8245
2006-Jan-22 13:00:00,95445.71483,-4837988.222,517,8244
2006-Jan-22 14:00:00,117685.6708,-4847156.376,518,8243
2006-Jan-22 15:00:00,95259.70472,-4875870.276,519,8242
2006-Jan-22 16:00:00,80115.72276,-4912348.53,520,8241
2006-Jan-22 17:00:00,80217.43084,-4945867.277,521,8240
2006-Jan-22 18:00:00,80143.15097,-4965433.872,522,8239
2006-Jan-22 19:00:00,106180.6141,-4934505.279,523,8238
2006-Jan-22 20:00:00,113681.6183,-4902075.675,524,8237
2006-Jan-22 21:00:00,135940.5953,-4880174.592,525,8236
2006-Jan-22 22:00:00,156298.9681,-4864487.72,526,8235
2006-Jan-22 23:00:00,154640.1827,-4851814.704,527,8234
2006-Jan-23 00:00:00,143778.8645,-4843369.834,528,8233
2006-Jan-23 01:00:00,144275.0326,-4837061.397,529,8232
2006-Jan-23 02:00:00,127338.7107,-4831648.937,530,8231
2006-Jan-23 03:00:00,159759.0028,-4827075.602,531,8230
2006-Jan-23 04:00:00,170282.1399,-4820564.45,532,8229
2006-Jan-23 05:00:00,2479664.879,-4813450.173,533,8228
2006-Jan-23 06:00:00,3736043.665,-4816197.929,534,8227
2006-Jan-23 07:00:00,6112966.622,-4832953.342,535,8226
2006-Jan-23 08:00:00,6303453.113,-4971543.626,536,8225
2006-Jan-23 09:00:00,2962335.615,-4993416.457,537,8224
2006-Jan-23 10:00:00,1256252.732,-5204038.491,538,8223
2006-Jan-23 11:00:00,784203.5032,-4951214.282,539,8222
2006-Jan-23 12:00:00,617739.4729,-5054086.095,540,8221
2006-Jan-23 13:00:00,727104.6285,-5768971.068,541,8220
2006-Jan-23 14:00:00,491282.0303,-6694111.412,542,8219
2006-Jan-23 15:00:00,329969.2859,-7212565.389,543,8218
2006-Jan-23 16:00:00,321136.5692,-7404327.659,544,8217
2006-Jan-23 17:00:00,407757.1326,-6846182.828,545,8216
2006-Jan-23 18:00:00,597710.4969,-5858307.888,546,8215
2006-Jan-23 19:00:00,1060755.252,-5390473.479,547,8214
2006-Jan-23 20:00:00,1219779.142,-5021878.701,548,8213
2006-Jan-23 21:00:00,1441279.646,-4961725.574,549,8212
2006-Jan-23 22:00:00,1534136.269,-4952338.059,550,8211
2006-Jan-23 23:00:00,87632.87518,-4944745.193,551,8210
2006-Jan-24 00:00:00,87671.86123,-4941738.956,552,8209
2006-Jan-24 01:00:00,50000,-4940058.754,553,8208
2006-Jan-24 02:00:00,50000,-4938874.031,554,8207
2006-Jan-24 03:00:00,50000,-4936627.261,555,8206
2006-Jan-24 04:00:00,50000,-4934042.207,556,8205
2006-Jan-24 05:00:00,50000,-4952992.535,557,8204
2006-Jan-24 06:00:00,50000,-4718531.737,558,8203
2006-Jan-24 07:00:00,1679933.723,-5394790.498,559,8202
2006-Jan-24 08:00:00,1350531.301,-5466021.429,560,8201
2006-Jan-24 09:00:00,430823.2262,-5792752.54,561,8200
2006-Jan-24 10:00:00,349865.0912,-6316795.422,562,8199
2006-Jan-24 11:00:00,344136.5846,-7687171.652,563,8198
2006-Jan-24 12:00:00,404520.5801,-9404247.384,564,8197
2006-Jan-24 13:00:00,479739.1049,-9628953.047,565,8196
2006-Jan-24 14:00:00,457426.2142,-11281341.6,566,8195
2006-Jan-24 15:00:00,306422.8446,-12100250.73,567,8194
2006-Jan-24 16:00:00,298793.791,-13513063.5,568,8193
2006-Jan-24 17:00:00,381808.7631,-13881982.23,569,8192
2006-Jan-24 18:00:00,253611.8218,-9549976.274,570,8191
2006-Jan-24 19:00:00,290088.8317,-7960719.043,571,8190
2006-Jan-24 20:00:00,337386.5454,-7164252.99,572,8189
2006-Jan-24 21:00:00,447618.5021,-6759882.246,573,8188
2006-Jan-24 22:00:00,491356.4405,-6361959.78,574,8187
2006-Jan-24 23:00:00,87756.0411,-5409496.508,575,8186
2006-Jan-25 00:00:00,87603.31637,-5083765.346,576,8185
2006-Jan-25 01:00:00,50000,-4996247.164,577,8184
2006-Jan-25 02:00:00,50000,-4962133.228,578,8183
2006-Jan-25 03:00:00,50000,-4951633.212,579,8182
2006-Jan-25 04:00:00,50000,-4938256.812,580,8181
2006-Jan-25 05:00:00,200989.528,-4929703.053,581,8180
2006-Jan-25 06:00:00,3053992.968,-4927226.21,582,8179
2006-Jan-25 07:00:00,3392615.243,-4931204.87,583,8178
2006-Jan-25 08:00:00,5482030.375,-4941404.684,584,8177
2006-Jan-25 09:00:00,2806701.726,-5006452.634,585,8176
2006-Jan-25 10:00:00,1167664.455,-4991552.383,586,8175
2006-Jan-25 11:00:00,570404.4436,-5002201.976,587,8174
2006-Jan-25 12:00:00,484299.6018,-5010065.3,588,8173
2006-Jan-25 13:00:00,522502.2536,-5021129.854,589,8172
2006-Jan-25 14:00:00,462808.7717,-5779987.136,590,8171
2006-Jan-25 15:00:00,309491.6634,-7096757.731,591,8170
2006-Jan-25 16:00:00,300526.6644,-7715770.014,592,8169
2006-Jan-25 17:00:00,385819.6211,-7475401.17,593,8168
2006-Jan-25 18:00:00,388587.6936,-5850320.378,594,8167
2006-Jan-25 19:00:00,685775.2802,-5087247.019,595,8166
2006-Jan-25 20:00:00,1002102.009,-5020504.562,596,8165
2006-Jan-25 21:00:00,1280144.512,-5000853.158,597,8164
2006-Jan-25 22:00:00,2653420.242,-4999325.794,598,8163
2006-Jan-25 23:00:00,87627.53381,-4982864.959,599,8162
2006-Jan-26 00:00:00,87704.80527,-4972847.863,600,8161
2006-Jan-26 01:00:00,50000,-4960424.47,601,8160
2006-Jan-26 02:00:00,50000,-4953494.508,602,8159
2006-Jan-26 03:00:00,50000,-4942300.775,603,8158
2006-Jan-26 04:00:00,50000,-4937638.272,604,8157
2006-Jan-26 05:00:00,222326.0662,-4926708.749,605,8156
2006-Jan-26 06:00:00,50000,-4685344.226,606,8155
2006-Jan-26 07:00:00,4073290.331,-4966469.066,607,8154
2006-Jan-26 08:00:00,4833686.867,-4949819.154,608,8153
2006-Jan-26 09:00:00,1331174.854,-5068171.817,609,8152
2006-Jan-26 10:00:00,599520.247,-4995694.737,610,8151
2006-Jan-26 11:00:00,391775.4912,-5021400.013,611,8150
2006-Jan-26 12:00:00,412430.1622,-6199557.163,612,8149
2006-Jan-26 13:00:00,484599.9932,-7513400.643,613,8148
2006-Jan-26 14:00:00,457218.0075,-8978488.55,614,8147
2006-Jan-26 15:00:00,306421.2375,-10096556.95,615,8146
2006-Jan-26 16:00:00,298787.5686,-10633246.41,616,8145
2006-Jan-26 17:00:00,381830.8644,-9842347.762,617,8144
2006-Jan-26 18:00:00,263727.4517,-7128437.476,618,8143
2006-Jan-26 19:00:00,442190.9117,-5616624.292,619,8142
2006-Jan-26 20:00:00,783822.2173,-5039472.874,620,8141
2006-Jan-26 21:00:00,1091002.865,-5014177.817,621,8140
2006-Jan-26 22:00:00,1157062.987,-5001941.326,622,8139
2006-Jan-26 23:00:00,87653.58129,-4994190.891,623,8138
2006-Jan-27 00:00:00,87696.78374,-4986217.872,624,8137
2006-Jan-27 01:00:00,50000,-4977345.12,625,8136
2006-Jan-27 02:00:00,50000,-4971446.853,626,8135
2006-Jan-27 03:00:00,50000,-4964977.385,627,8134
2006-Jan-27 04:00:00,50000,-4959191.854,628,8133
2006-Jan-27 05:00:00,50000,-4952499.661,629,8132
2006-Jan-27 06:00:00,50000,-4719868.176,630,8131
2006-Jan-27 07:00:00,2954275.086,-4989213.303,631,8130
2006-Jan-27 08:00:00,2546339.466,-4965060.044,632,8129
2006-Jan-27 09:00:00,627699.5346,-4981339.708,633,8128
2006-Jan-27 10:00:00,379791.9526,-5366029.647,634,8127
2006-Jan-27 11:00:00,347678.5774,-7165840.412,635,8126
2006-Jan-27 12:00:00,404401.9253,-9010575.045,636,8125
2006-Jan-27 13:00:00,479763.4915,-10197151.72,637,8124
2006-Jan-27 14:00:00,457473.1302,-11990985.65,638,8123
2006-Jan-27 15:00:00,306381.3497,-13385827.93,639,8122
2006-Jan-27 16:00:00,298847.5289,-14085193.75,640,8121
2006-Jan-27 17:00:00,381819.3658,-13357923.26,641,8120
2006-Jan-27 18:00:00,246029.4299,-9302409.456,642,8119
2006-Jan-27 19:00:00,226343.0629,-7386444.687,643,8118
2006-Jan-27 20:00:00,276494.3529,-6307487.129,644,8117
2006-Jan-27 21:00:00,352742.0239,-6082487.814,645,8116
2006-Jan-27 22:00:00,385711.0739,-5990700.303,646,8115
2006-Jan-27 23:00:00,87676.15947,-5208706.655,647,8114
2006-Jan-28 00:00:00,87674.55729,-5009125.723,648,8113
2006-Jan-28 01:00:00,50000,-4983961.32,649,8112
2006-Jan-28 02:00:00,50000,-4979670.635,650,8111
2006-Jan-28 03:00:00,50000,-4975565.298,651,8110
2006-Jan-28 04:00:00,50000,-4971439.518,652,8109
2006-Jan-28 05:00:00,50000,-4967238.404,653,8108
2006-Jan-28 06:00:00,50000,-4746729.605,654,8107
2006-Jan-28 07:00:00,1056011.407,-5201829.791,655,8106
2006-Jan-28 08:00:00,932567.6807,-5496291.708,656,8105
2006-Jan-28 09:00:00,567303.6577,-6084152.859,657,8104
2006-Jan-28 10:00:00,354257.6788,-7138169.228,658,8103
2006-Jan-28 11:00:00,216571.4528,-9015040.434,659,8102
2006-Jan-28 12:00:00,223456.8649,-10357235.56,660,8101
2006-Jan-28 13:00:00,200704.0543,-10387948.11,661,8100
2006-Jan-28 14:00:00,193093.4047,-10761803.56,662,8099
2006-Jan-28 15:00:00,163080.1686,-10884424.51,663,8098
2006-Jan-28 16:00:00,151592.9925,-10255596.44,664,8097
2006-Jan-28 17:00:00,164253.7002,-9597200.152,665,8096
2006-Jan-28 18:00:00,102736.0874,-9525527.109,666,8095
2006-Jan-28 19:00:00,102740.5963,-5415438.755,667,8094
2006-Jan-28 20:00:00,102741.1907,-5707914.706,668,8093
2006-Jan-28 21:00:00,102765.0154,-6522455.677,669,8092
2006-Jan-28 22:00:00,117876.8613,-5892740.632,670,8091
2006-Jan-28 23:00:00,87622.07338,-6276660.648,671,8090
2006-Jan-29 00:00:00,87695.14031,-5522913.763,672,8089
2006-Jan-29 01:00:00,50000,-6352412.253,673,8088
2006-Jan-29 02:00:00,50000,-5591507.889,674,8087
2006-Jan-29 03:00:00,50000,-6165136.715,675,8086
2006-Jan-29 04:00:00,50000,-5492025.784,676,8085
2006-Jan-29 05:00:00,50000,-6114349.161,677,8084
2006-Jan-29 06:00:00,50000,-5343462.029,678,8083
2006-Jan-29 07:00:00,102730.1049,-6078017.656,679,8082
2006-Jan-29 08:00:00,80054.10986,-4810505.76,680,8081
2006-Jan-29 09:00:00,80172.06314,-8053510.08,681,8080
2006-Jan-29 10:00:00,80199.79606,-8206186.204,682,8079
2006-Jan-29 11:00:00,80118.80971,-9011044.032,683,8078
2006-Jan-29 12:00:00,95210.17478,-8454092.884,684,8077
2006-Jan-29 13:00:00,95139.98937,-9614799.888,685,8076
2006-Jan-29 14:00:00,117891.1164,-9356844.356,686,8075
2006-Jan-29 15:00:00,95231.05759,-10583088.75,687,8074
2006-Jan-29 16:00:00,80119.35246,-9686405.577,688,8073
2006-Jan-29 17:00:00,80046.8397,-9221963.149,689,8072
2006-Jan-29 18:00:00,80179.12463,-8183581.033,690,8071
2006-Jan-29 19:00:00,80194.93527,-7265326.046,691,8070
2006-Jan-29 20:00:00,80123.85837,-5375017.521,692,8069
2006-Jan-29 21:00:00,80046.88821,-6825465.26,693,8068
2006-Jan-29 22:00:00,102716.0649,-5313941.331,694,8067
2006-Jan-29 23:00:00,80188.63347,-6660383.339,695,8066
2006-Jan-30 00:00:00,80186.08486,-5288679.355,696,8065
2006-Jan-30 01:00:00,50000,-6913973.155,697,8064
2006-Jan-30 02:00:00,50000,-5733937.351,698,8063
2006-Jan-30 03:00:00,50000,-5603692.599,699,8062
2006-Jan-30 04:00:00,50000,-5360020.425,700,8061
2006-Jan-30 05:00:00,50000,-5191306.03,701,8060
2006-Jan-30 06:00:00,50000,-4771677.708,702,8059
2006-Jan-30 07:00:00,767963.9954,-5054791.753,703,8058
2006-Jan-30 08:00:00,595792.9893,-4981983.924,704,8057
2006-Jan-30 09:00:00,315910.6471,-5528936.373,705,8056
2006-Jan-30 10:00:00,336458.4692,-7517736.43,706,8055
2006-Jan-30 11:00:00,343997.7205,-9351094.923,707,8054
2006-Jan-30 12:00:00,404374.1916,-10686637.09,708,8053
2006-Jan-30 13:00:00,479521.2612,-11205324.56,709,8052
2006-Jan-30 14:00:00,457344.189,-12916798.44,710,8051
2006-Jan-30 15:00:00,306309.9878,-14048481.17,711,8050
2006-Jan-30 16:00:00,298712.2384,-14672776.11,712,8049
2006-Jan-30 17:00:00,381674.0392,-13995387.54,713,8048
2006-Jan-30 18:00:00,245956.9696,-9545500.026,714,8047
2006-Jan-30 19:00:00,209271.3954,-6811833.231,715,8046
2006-Jan-30 20:00:00,209530.126,-5426948.767,716,8045
2006-Jan-30 21:00:00,321866.9153,-5047526.666,717,8044
2006-Jan-30 22:00:00,396484.7092,-5025763.99,718,8043
2006-Jan-30 23:00:00,87799.33499,-5012537.973,719,8042
2006-Jan-31 00:00:00,87535.50541,-5003511.693,720,8041
2006-Jan-31 01:00:00,50000,-4996513.097,721,8040
2006-Jan-31 02:00:00,50000,-4989922.64,722,8039
2006-Jan-31 03:00:00,50000,-4982935.575,723,8038
2006-Jan-31 04:00:00,50000,-4977191.831,724,8037
2006-Jan-31 05:00:00,50000,-4971435.241,725,8036
2006-Jan-31 06:00:00,50000,-4746525.059,726,8035
2006-Jan-31 07:00:00,2037613.029,-5011175.777,727,8034
2006-Jan-31 08:00:00,1446589.265,-4990214.328,728,8033
2006-Jan-31 09:00:00,372537.3042,-4998998.667,729,8032
2006-Jan-31 10:00:00,336330.3478,-5836976.519,730,8031
2006-Jan-31 11:00:00,343981.7083,-8398506.674,731,8030
2006-Jan-31 12:00:00,404123.7293,-9720113.638,732,8029
2006-Jan-31 13:00:00,479807.2253,-9928269.307,733,8028
2006-Jan-31 14:00:00,457034.9806,-10997874.18,734,8027
2006-Jan-31 15:00:00,306166.984,-11379890.89,735,8026
2006-Jan-31 16:00:00,298730.7724,-10341191.92,736,8025
2006-Jan-31 17:00:00,381646.2809,-9303828.101,737,8024
2006-Jan-31 18:00:00,246201.4031,-7379611.868,738,8023
2006-Jan-31 19:00:00,260885.5352,-6586345.035,739,8022
2006-Jan-31 20:00:00,290593.0727,-6056001.414,740,8021
2006-Jan-31 21:00:00,375469.1904,-5714042.429,741,8020
2006-Jan-31 22:00:00,353820.356,-5835448.508,742,8019
2006-Jan-31 23:00:00,87538.17798,-5569135.421,743,8018
2006-Feb-01 00:00:00,87760.5844,-6682976.71,744,8017
2006-Feb-01 01:00:00,50000,-6820749.902,745,8016
2006-Feb-01 02:00:00,50000,-7644465.49,746,8015
2006-Feb-01 03:00:00,50000,-7709288.082,747,8014
2006-Feb-01 04:00:00,50000,-7014062.328,748,8013
2006-Feb-01 05:00:00,50000,-6843419.945,749,8012
2006-Feb-01 06:00:00,50000,-4854276.003,750,8011
2006-Feb-01 07:00:00,686062.1876,-5092329.09,751,8010
2006-Feb-01 08:00:00,797573.7339,-4984369.473,752,8009
2006-Feb-01 09:00:00,384127.7177,-4996661.991,753,8008
2006-Feb-01 10:00:00,346461.7756,-5017465.333,754,8007
2006-Feb-01 11:00:00,344704.4062,-5032147.961,755,8006
2006-Feb-01 12:00:00,410142.9111,-5041679.541,756,8005
2006-Feb-01 13:00:00,482287.643,-5049962.9,757,8004
2006-Feb-01 14:00:00,457178.4505,-5733909.093,758,8003
2006-Feb-01 15:00:00,306192.6214,-6757472.446,759,8002
2006-Feb-01 16:00:00,298599.4626,-7346703.247,760,8001
2006-Feb-01 17:00:00,381519.8348,-6645065.772,761,8000
2006-Feb-01 18:00:00,349430.3688,-5198115.283,762,7999
2006-Feb-01 19:00:00,556542.6258,-5091910.816,763,7998
2006-Feb-01 20:00:00,819968.8959,-5062836.654,764,7997
2006-Feb-01 21:00:00,2223842.303,-5033996.255,765,7996
2006-Feb-01 22:00:00,2019190.357,-5015826.474,766,7995
2006-Feb-01 23:00:00,87776.70485,-5007407.222,767,7994
2006-Feb-02 00:00:00,87512.56213,-4994417.951,768,7993
2006-Feb-02 01:00:00,50000,-4982648.428,769,7992
2006-Feb-02 02:00:00,50000,-4974181.338,770,7991
2006-Feb-02 03:00:00,50000,-4965624.425,771,7990
2006-Feb-02 04:00:00,50000,-4957465.972,772,7989
2006-Feb-02 05:00:00,261216.7972,-4950872.216,773,7988
2006-Feb-02 06:00:00,2810922.142,-4943646.891,774,7987
2006-Feb-02 07:00:00,3562312.785,-4949050.118,775,7986
2006-Feb-02 08:00:00,2931337.06,-4962343.875,776,7985
2006-Feb-02 09:00:00,1746461.538,-5068614.086,777,7984
2006-Feb-02 10:00:00,861992.5112,-5016825.655,778,7983
2006-Feb-02 11:00:00,637909.7421,-5029090.267,779,7982
2006-Feb-02 12:00:00,557995.3777,-5036320.165,780,7981
2006-Feb-02 13:00:00,559095.4876,-5040431.377,781,7980
2006-Feb-02 14:00:00,475889.1535,-5047883.89,782,7979
2006-Feb-02 15:00:00,315493.4304,-5075485.7,783,7978
2006-Feb-02 16:00:00,305333.2667,-5100442.407,784,7977
2006-Feb-02 17:00:00,411785.8557,-5104671.542,785,7976
2006-Feb-02 18:00:00,609373.4779,-5102394.187,786,7975
2006-Feb-02 19:00:00,1864682.619,-5065168.338,787,7974
2006-Feb-02 20:00:00,2940708.71,-5034363.314,788,7973
2006-Feb-02 21:00:00,3385786.147,-5020118.427,789,7972
2006-Feb-02 22:00:00,2679387.338,-5014831.047,790,7971
2006-Feb-02 23:00:00,87671.66136,-5004389.753,791,7970
2006-Feb-03 00:00:00,87612.41644,-4985868.259,792,7969
2006-Feb-03 01:00:00,50000,-4974931.61,793,7968
2006-Feb-03 02:00:00,50000,-4964014.3,794,7967
2006-Feb-03 03:00:00,50000,-4953377.727,795,7966
2006-Feb-03 04:00:00,50000,-4944917.665,796,7965
2006-Feb-03 05:00:00,352314.42,-4933723.539,797,7964
2006-Feb-03 06:00:00,3084019.737,-4932715.865,798,7963
2006-Feb-03 07:00:00,4161044.54,-4939360.267,799,7962
2006-Feb-03 08:00:00,4208386.295,-5236458.769,800,7961
2006-Feb-03 09:00:00,2017644.695,-4980801.512,801,7960
2006-Feb-03 10:00:00,894642.5592,-5124766.241,802,7959
2006-Feb-03 11:00:00,570073.6531,-5017999.214,803,7958
2006-Feb-03 12:00:00,465976.9381,-5026495.102,804,7957
2006-Feb-03 13:00:00,508665.1766,-5191181.912,805,7956
2006-Feb-03 14:00:00,461889.7872,-5526774.711,806,7955
2006-Feb-03 15:00:00,310454.8639,-5574140.911,807,7954
2006-Feb-03 16:00:00,305274.9632,-5229919.916,808,7953
2006-Feb-03 17:00:00,400889.5783,-5103147.289,809,7952
2006-Feb-03 18:00:00,591126.3316,-5094037.836,810,7951
2006-Feb-03 19:00:00,1063043.945,-5046474.753,811,7950
2006-Feb-03 20:00:00,1212993.152,-5019202.022,812,7949
2006-Feb-03 21:00:00,1404187.603,-5004816.054,813,7948
2006-Feb-03 22:00:00,1419392.879,-4995851.58,814,7947
2006-Feb-03 23:00:00,87511.19329,-4988580.266,815,7946
2006-Feb-04 00:00:00,87727.53251,-4977907.358,816,7945
2006-Feb-04 01:00:00,50000,-4967603.633,817,7944
2006-Feb-04 02:00:00,50000,-4961528.667,818,7943
2006-Feb-04 03:00:00,50000,-4959644.848,819,7942
2006-Feb-04 04:00:00,50000,-4949726.589,820,7941
2006-Feb-04 05:00:00,50000,-4948843.492,821,7940
2006-Feb-04 06:00:00,50000,-4717152.85,822,7939
2006-Feb-04 07:00:00,2558914.19,-4986366.972,823,7938
2006-Feb-04 08:00:00,2073668.871,-4955874.158,824,7937
2006-Feb-04 09:00:00,1583585.267,-4954816.952,825,7936
2006-Feb-04 10:00:00,1444868.072,-4959511.425,826,7935
2006-Feb-04 11:00:00,1107225.387,-4961935.826,827,7934
2006-Feb-04 12:00:00,828751.6791,-4963545.536,828,7933
2006-Feb-04 13:00:00,924934.8639,-4963839.47,829,7932
2006-Feb-04 14:00:00,690017.265,-5084100.783,830,7931
2006-Feb-04 15:00:00,839147.7481,-5276760.929,831,7930
2006-Feb-04 16:00:00,1004275.965,-5242614.714,832,7929
2006-Feb-04 17:00:00,1117329.748,-4993309.908,833,7928
2006-Feb-04 18:00:00,106217.98,-4939035.448,834,7927
2006-Feb-04 19:00:00,102662.6421,-4923466.454,835,7926
2006-Feb-04 20:00:00,102651.7804,-4923633.084,836,7925
2006-Feb-04 21:00:00,102652.3801,-4923818.869,837,7924
2006-Feb-04 22:00:00,117616.5484,-4922516.141,838,7923
2006-Feb-04 23:00:00,87702.53687,-4919717.151,839,7922
2006-Feb-05 00:00:00,87502.2026,-4915435.676,840,7921
